"","YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","ORIGIN_AIRPORT_ID","OP_CARRIER","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","AIRLINE_NAME","AIRPORT_NAME"
"110",2019,1,5,6,11618,"UA","EWR","Newark, NJ","NJ","SFO","San Francisco, CA","CA",830,851,21,21,1,1200,1311,71,71,1,0,0,2565,21,0,50,0,0,"United Air Lines Inc.","Newark, NJ: Newark Liberty International"
"111",2019,1,28,1,15016,"WN","STL","St. Louis, MO","MO","LAS","Las Vegas, NV","NV",620,616,-4,0,0,805,740,-25,0,0,0,0,1371,0,0,0,0,0,"Southwest Airlines Co.","St. Louis, MO: St Louis Lambert International"
"112",2019,1,19,6,11259,"WN","DAL","Dallas, TX","TX","LGA","New York, NY","NY",810,810,0,0,0,1225,1220,-5,0,0,0,0,1381,0,0,0,0,0,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field"
"113",2019,1,31,4,10423,"AA","AUS","Austin, TX","TX","JFK","New York, NY","NY",908,859,-9,0,0,1348,1325,-23,0,0,0,0,1521,0,0,0,0,0,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International"
"114",2019,1,5,6,11697,"WN","FLL","Fort Lauderdale, FL","FL","CMH","Columbus, OH","OH",845,843,-2,0,0,1125,1121,-4,0,0,0,0,973,0,0,0,0,0,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
"115",2019,1,22,2,13930,"UA","ORD","Chicago, IL","IL","RSW","Fort Myers, FL","FL",1130,1120,-10,0,0,1524,1539,15,15,1,0,0,1120,0,0,15,0,0,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International"
"116",2019,1,15,2,14908,"AA","SNA","Santa Ana, CA","CA","DFW","Dallas/Fort Worth, TX","TX",1344,1336,-8,0,0,1845,1835,-10,0,0,0,0,1205,0,0,0,0,0,"American Airlines Inc.","Santa Ana, CA: John Wayne Airport-Orange County"
"117",2019,1,17,4,13930,"UA","ORD","Chicago, IL","IL","CLE","Cleveland, OH","OH",747,744,-3,0,0,1008,948,-20,0,0,0,0,315,0,0,0,0,0,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International"
"118",2019,1,3,4,11042,"UA","CLE","Cleveland, OH","OH","DEN","Denver, CO","CO",858,848,-10,0,0,1027,956,-31,0,0,0,0,1201,0,0,0,0,0,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International"
"119",2019,1,10,4,11057,"YX","CLT","Charlotte, NC","NC","EYW","Key West, FL","FL",1425,1421,-4,0,0,1640,1631,-9,0,0,0,0,736,0,0,0,0,0,"Republic Airline","Charlotte, NC: Charlotte Douglas International"
"120",2019,1,8,2,12478,"B6","JFK","New York, NY","NY","PBI","West Palm Beach/Palm Beach, FL","FL",1459,1605,66,66,1,1810,1859,49,49,1,0,0,1028,26,0,0,0,23,"JetBlue Airways","New York, NY: John F. Kennedy International"
"121",2019,1,16,3,11292,"UA","DEN","Denver, CO","CO","PDX","Portland, OR","OR",1125,1122,-3,0,0,1320,1303,-17,0,0,0,0,991,0,0,0,0,0,"United Air Lines Inc.","Denver, CO: Denver International"
"122",2019,1,3,4,10397,"WN","ATL","Atlanta, GA","GA","PHL","Philadelphia, PA","PA",2200,2211,11,11,0,2355,2359,4,4,0,0,0,666,0,0,0,0,0,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"123",2019,1,7,1,14771,"AS","SFO","San Francisco, CA","CA","IAD","Washington, DC","VA",935,1139,124,124,1,1735,1936,121,121,1,0,0,2419,0,0,5,0,116,"Alaska Airlines Inc.","San Francisco, CA: San Francisco International"
"124",2019,1,18,5,15370,"AA","TUL","Tulsa, OK","OK","DFW","Dallas/Fort Worth, TX","TX",1255,1315,20,20,1,1413,1424,11,11,0,0,0,237,0,0,0,0,0,"American Airlines Inc.","Tulsa, OK: Tulsa International"
"125",2019,1,11,5,11057,"AA","CLT","Charlotte, NC","NC","SFO","San Francisco, CA","CA",1510,1701,111,111,1,1759,1926,87,87,1,0,0,2296,0,0,0,0,87,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International"
"126",2019,1,29,2,14843,"WN","SJU","San Juan, PR","PR","BWI","Baltimore, MD","MD",1610,1612,2,2,0,1930,1927,-3,0,0,0,0,1565,0,0,0,0,0,"Southwest Airlines Co.","San Juan, PR: Luis Munoz Marin International"
"127",2019,1,15,2,14771,"OO","SFO","San Francisco, CA","CA","SMF","Sacramento, CA","CA",1500,1446,-14,0,0,1556,1601,5,5,0,0,0,86,0,0,0,0,0,"SkyWest Airlines Inc.","San Francisco, CA: San Francisco International"
"128",2019,1,12,6,13930,"UA","ORD","Chicago, IL","IL","IAH","Houston, TX","TX",1015,1010,-5,0,0,1311,1310,-1,0,0,0,0,925,0,0,0,0,0,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International"
"129",2019,1,20,7,12478,"DL","JFK","New York, NY","NY","SJU","San Juan, PR","PR",805,756,-9,0,0,1301,1247,-14,0,0,0,0,1598,0,0,0,0,0,"Delta Air Lines Inc.","New York, NY: John F. Kennedy International"
"130",2019,1,9,3,15919,"YX","XNA","Fayetteville, AR","AR","EWR","Newark, NJ","NJ",1655,1700,5,5,0,2057,2058,1,1,0,0,0,1131,0,0,0,0,0,"Republic Airline","Fayetteville, AR: Northwest Arkansas Regional"
"131",2019,1,29,2,13871,"DL","OMA","Omaha, NE","NE","ATL","Atlanta, GA","GA",1316,1311,-5,0,0,1632,1605,-27,0,0,0,0,821,0,0,0,0,0,"Delta Air Lines Inc.","Omaha, NE: Eppley Airfield"
"132",2019,1,27,7,13930,"AA","ORD","Chicago, IL","IL","ATL","Atlanta, GA","GA",845,845,0,0,0,1141,1134,-7,0,0,0,0,606,0,0,0,0,0,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"133",2019,1,28,1,10423,"WN","AUS","Austin, TX","TX","TPA","Tampa, FL","FL",1410,1437,27,27,1,1730,1739,9,9,0,0,0,928,0,0,0,0,0,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International"
"134",2019,1,13,7,10994,"B6","CHS","Charleston, SC","SC","BOS","Boston, MA","MA",1258,1245,-13,0,0,1510,1442,-28,0,0,0,0,818,0,0,0,0,0,"JetBlue Airways","Charleston, SC: Charleston AFB/International"
"135",2019,1,10,4,12889,"UA","LAS","Las Vegas, NV","NV","IAD","Washington, DC","VA",1330,1334,4,4,0,2047,2050,3,3,0,0,0,2065,0,0,0,0,0,"United Air Lines Inc.","Las Vegas, NV: McCarran International"
"136",2019,1,13,7,13377,"OO","MLU","Monroe, LA","LA","ATL","Atlanta, GA","GA",1755,1740,-15,0,0,2030,2006,-24,0,0,0,0,448,0,0,0,0,0,"SkyWest Airlines Inc.","Monroe, LA: Monroe Regional"
"137",2019,1,11,5,14193,"WN","PNS","Pensacola, FL","FL","BNA","Nashville, TN","TN",1850,1916,26,26,1,2010,2028,18,18,1,0,0,391,0,0,0,0,18,"Southwest Airlines Co.","Pensacola, FL: Pensacola International"
"138",2019,1,23,3,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","ORF","Norfolk, VA","VA",1026,1046,20,20,1,1409,1427,18,18,1,0,0,1212,1,0,0,0,17,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"139",2019,1,30,3,12266,"AA","IAH","Houston, TX","TX","DFW","Dallas/Fort Worth, TX","TX",1821,1836,15,15,1,1945,1946,1,1,0,0,0,224,0,0,0,0,0,"American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston"
"140",2019,1,12,6,10693,"WN","BNA","Nashville, TN","TN","TPA","Tampa, FL","FL",910,910,0,0,0,1155,1145,-10,0,0,0,0,612,0,0,0,0,0,"Southwest Airlines Co.","Nashville, TN: Nashville International"
"141",2019,1,26,6,12953,"MQ","LGA","New York, NY","NY","IND","Indianapolis, IN","IN",902,856,-6,0,0,1138,1118,-20,0,0,0,0,660,0,0,0,0,0,"Envoy Air","New York, NY: LaGuardia"
"142",2019,1,24,4,14869,"OO","SLC","Salt Lake City, UT","UT","LAX","Los Angeles, CA","CA",800,752,-8,0,0,930,904,-26,0,0,0,0,590,0,0,0,0,0,"SkyWest Airlines Inc.","Salt Lake City, UT: Salt Lake City International"
"143",2019,1,6,7,12478,"DL","JFK","New York, NY","NY","MSY","New Orleans, LA","LA",805,758,-7,0,0,1037,957,-40,0,0,0,0,1182,0,0,0,0,0,"Delta Air Lines Inc.","New York, NY: John F. Kennedy International"
"144",2019,1,4,5,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","SMF","Sacramento, CA","CA",2220,2219,-1,0,0,9,2400,-9,0,0,0,0,1431,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"145",2019,1,7,1,10721,"AA","BOS","Boston, MA","MA","LGA","New York, NY","NY",1200,1150,-10,0,0,1323,1254,-29,0,0,0,0,184,0,0,0,0,0,"American Airlines Inc.","Boston, MA: Logan International"
"146",2019,1,15,2,13476,"OO","MRY","Monterey, CA","CA","DEN","Denver, CO","CO",1305,1351,46,46,1,1646,1717,31,31,1,0,0,959,0,0,0,0,31,"SkyWest Airlines Inc.","Monterey, CA: Monterey Regional"
"147",2019,1,16,3,10529,"DL","BDL","Hartford, CT","CT","DTW","Detroit, MI","MI",1109,1059,-10,0,0,1308,1254,-14,0,0,0,0,549,0,0,0,0,0,"Delta Air Lines Inc.","Hartford, CT: Bradley International"
"148",2019,1,4,5,10397,"YX","ATL","Atlanta, GA","GA","DCA","Washington, DC","VA",1112,1101,-11,0,0,1259,1235,-24,0,0,0,0,547,0,0,0,0,0,"Republic Airline","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"149",2019,1,21,1,13487,"WN","MSP","Minneapolis, MN","MN","BWI","Baltimore, MD","MD",600,554,-6,0,0,920,900,-20,0,0,0,0,936,0,0,0,0,0,"Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International"
"150",2019,1,4,5,12892,"DL","LAX","Los Angeles, CA","CA","JFK","New York, NY","NY",1255,1252,-3,0,0,2129,2110,-19,0,0,0,0,2475,0,0,0,0,0,"Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International"
"151",2019,1,8,2,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","BOS","Boston, MA","MA",1505,1500,-5,0,0,1933,1922,-11,0,0,0,0,1562,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"152",2019,1,3,4,13244,"DL","MEM","Memphis, TN","TN","ATL","Atlanta, GA","GA",800,815,15,15,1,1021,1030,9,9,0,0,0,332,0,0,0,0,0,"Delta Air Lines Inc.","Memphis, TN: Memphis International"
"153",2019,1,19,6,14869,"OO","SLC","Salt Lake City, UT","UT","COS","Colorado Springs, CO","CO",1010,957,-13,0,0,1148,1132,-16,0,0,0,0,411,0,0,0,0,0,"SkyWest Airlines Inc.","Salt Lake City, UT: Salt Lake City International"
"154",2019,1,14,1,10397,"OO","ATL","Atlanta, GA","GA","ORD","Chicago, IL","IL",1715,1703,-12,0,0,1829,1832,3,3,0,0,0,606,0,0,0,0,0,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"155",2019,1,24,4,10423,"B6","AUS","Austin, TX","TX","JFK","New York, NY","NY",1351,1827,276,276,1,1830,2239,249,249,1,0,0,1521,180,0,0,0,69,"JetBlue Airways","Austin, TX: Austin - Bergstrom International"
"156",2019,1,3,4,11697,"WN","FLL","Fort Lauderdale, FL","FL","DAL","Dallas, TX","TX",1750,1751,1,1,0,2000,2009,9,9,0,0,0,1108,0,0,0,0,0,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
"157",2019,1,22,2,12191,"WN","HOU","Houston, TX","TX","AUS","Austin, TX","TX",2205,2211,6,6,0,2300,2252,-8,0,0,0,0,148,0,0,0,0,0,"Southwest Airlines Co.","Houston, TX: William P Hobby"
"158",2019,1,8,2,11618,"UA","EWR","Newark, NJ","NJ","LAX","Los Angeles, CA","CA",600,558,-2,0,0,929,912,-17,0,0,0,0,2454,0,0,0,0,0,"United Air Lines Inc.","Newark, NJ: Newark Liberty International"
"159",2019,1,25,5,11433,"DL","DTW","Detroit, MI","MI","LAS","Las Vegas, NV","NV",1210,1208,-2,0,0,1341,1328,-13,0,0,0,0,1749,0,0,0,0,0,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County"
"160",2019,1,22,2,11292,"WN","DEN","Denver, CO","CO","MEM","Memphis, TN","TN",1445,1443,-2,0,0,1755,1743,-12,0,0,0,0,872,0,0,0,0,0,"Southwest Airlines Co.","Denver, CO: Denver International"
"161",2019,1,17,4,13930,"MQ","ORD","Chicago, IL","IL","BUF","Buffalo, NY","NY",1500,1458,-2,0,0,1737,1722,-15,0,0,0,0,473,0,0,0,0,0,"Envoy Air","Chicago, IL: Chicago O'Hare International"
"162",2019,1,2,3,11618,"B6","EWR","Newark, NJ","NJ","FLL","Fort Lauderdale, FL","FL",1630,1656,26,26,1,1941,1951,10,10,0,0,0,1065,0,0,0,0,0,"JetBlue Airways","Newark, NJ: Newark Liberty International"
"163",2019,1,19,6,12889,"DL","LAS","Las Vegas, NV","NV","LAX","Los Angeles, CA","CA",1510,1502,-8,0,0,1619,1615,-4,0,0,0,0,236,0,0,0,0,0,"Delta Air Lines Inc.","Las Vegas, NV: McCarran International"
"164",2019,1,5,6,11823,"OO","FWA","Fort Wayne, IN","IN","ORD","Chicago, IL","IL",1442,1439,-3,0,0,1455,1442,-13,0,0,0,0,157,0,0,0,0,0,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International"
"165",2019,1,9,3,14869,"DL","SLC","Salt Lake City, UT","UT","JFK","New York, NY","NY",823,815,-8,0,0,1500,1440,-20,0,0,0,0,1990,0,0,0,0,0,"Delta Air Lines Inc.","Salt Lake City, UT: Salt Lake City International"
"166",2019,1,24,4,14869,"OO","SLC","Salt Lake City, UT","UT","TUL","Tulsa, OK","OK",2025,2024,-1,0,0,2358,2349,-9,0,0,0,0,926,0,0,0,0,0,"SkyWest Airlines Inc.","Salt Lake City, UT: Salt Lake City International"
"167",2019,1,15,2,14771,"AA","SFO","San Francisco, CA","CA","ORD","Chicago, IL","IL",1049,1044,-5,0,0,1719,1710,-9,0,0,0,0,1846,0,0,0,0,0,"American Airlines Inc.","San Francisco, CA: San Francisco International"
"168",2019,1,20,7,15370,"WN","TUL","Tulsa, OK","OK","STL","St. Louis, MO","MO",750,746,-4,0,0,905,903,-2,0,0,0,0,351,0,0,0,0,0,"Southwest Airlines Co.","Tulsa, OK: Tulsa International"
"169",2019,1,30,3,12191,"WN","HOU","Houston, TX","TX","BWI","Baltimore, MD","MD",2025,2019,-6,0,0,15,2345,-30,0,0,0,0,1246,0,0,0,0,0,"Southwest Airlines Co.","Houston, TX: William P Hobby"
"170",2019,1,7,1,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","PHL","Philadelphia, PA","PA",1019,1023,4,4,0,1421,1422,1,1,0,0,0,1303,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"171",2019,1,4,5,10431,"OO","AVL","Asheville, NC","NC","ATL","Atlanta, GA","GA",1021,1019,-2,0,0,1130,1127,-3,0,0,0,0,164,0,0,0,0,0,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional"
"172",2019,1,28,1,10361,"OH","ART","Watertown, NY","NY","PHL","Philadelphia, PA","PA",553,553,0,0,0,730,703,-27,0,0,0,0,287,0,0,0,0,0,"PSA Airlines Inc.","Watertown, NY: Watertown International"
"173",2019,1,4,5,10693,"WN","BNA","Nashville, TN","TN","STL","St. Louis, MO","MO",750,746,-4,0,0,900,843,-17,0,0,0,0,272,0,0,0,0,0,"Southwest Airlines Co.","Nashville, TN: Nashville International"
"174",2019,1,30,3,10397,"DL","ATL","Atlanta, GA","GA","LGA","New York, NY","NY",1030,1026,-4,0,0,1234,1220,-14,0,0,0,0,762,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"175",2019,1,22,2,12266,"UA","IAH","Houston, TX","TX","TPA","Tampa, FL","FL",1656,1651,-5,0,0,2002,1944,-18,0,0,0,0,787,0,0,0,0,0,"United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston"
"176",2019,1,24,4,15295,"OH","TOL","Toledo, OH","OH","CLT","Charlotte, NC","NC",647,639,-8,0,0,840,838,-2,0,0,0,0,466,0,0,0,0,0,"PSA Airlines Inc.","Toledo, OH: Toledo Express"
"177",2019,1,3,4,14570,"WN","RNO","Reno, NV","NV","LAX","Los Angeles, CA","CA",710,708,-2,0,0,845,841,-4,0,0,0,0,391,0,0,0,0,0,"Southwest Airlines Co.","Reno, NV: Reno/Tahoe International"
"178",2019,1,15,2,13487,"WN","MSP","Minneapolis, MN","MN","STL","St. Louis, MO","MO",1840,1907,27,27,1,2005,2040,35,35,1,0,0,448,2,0,8,0,25,"Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International"
"179",2019,1,23,3,11278,"B6","DCA","Washington, DC","VA","SJU","San Juan, PR","PR",800,755,-5,0,0,1249,1230,-19,0,0,0,0,1554,0,0,0,0,0,"JetBlue Airways","Washington, DC: Ronald Reagan Washington National"
"180",2019,1,25,5,14771,"AS","SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA",850,845,-5,0,0,1025,1013,-12,0,0,0,0,447,0,0,0,0,0,"Alaska Airlines Inc.","San Francisco, CA: San Francisco International"
"181",2019,1,6,7,11775,"OO","FSD","Sioux Falls, SD","SD","ORD","Chicago, IL","IL",1228,1415,107,107,1,1410,1542,92,92,1,0,0,463,0,0,0,0,92,"SkyWest Airlines Inc.","Sioux Falls, SD: Joe Foss Field"
"182",2019,1,10,4,13930,"OO","ORD","Chicago, IL","IL","JFK","New York, NY","NY",1333,1332,-1,0,0,1653,1656,3,3,0,0,0,740,0,0,0,0,0,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"183",2019,1,15,2,11298,"YX","DFW","Dallas/Fort Worth, TX","TX","IAH","Houston, TX","TX",1725,2013,168,168,1,1844,2114,150,150,1,0,0,224,150,0,0,0,0,"Republic Airline","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"184",2019,1,25,5,14107,"WN","PHX","Phoenix, AZ","AZ","SJC","San Jose, CA","CA",1620,1619,-1,0,0,1715,1706,-9,0,0,0,0,621,0,0,0,0,0,"Southwest Airlines Co.","Phoenix, AZ: Phoenix Sky Harbor International"
"185",2019,1,7,1,14122,"AA","PIT","Pittsburgh, PA","PA","CLT","Charlotte, NC","NC",814,810,-4,0,0,1006,935,-31,0,0,0,0,366,0,0,0,0,0,"American Airlines Inc.","Pittsburgh, PA: Pittsburgh International"
"186",2019,1,22,2,15016,"OH","STL","St. Louis, MO","MO","CLT","Charlotte, NC","NC",917,914,-3,0,0,1214,1159,-15,0,0,0,0,575,0,0,0,0,0,"PSA Airlines Inc.","St. Louis, MO: St Louis Lambert International"
"187",2019,1,26,6,10821,"WN","BWI","Baltimore, MD","MD","CMH","Columbus, OH","OH",2115,2107,-8,0,0,2240,2217,-23,0,0,0,0,337,0,0,0,0,0,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
"188",2019,1,6,7,14747,"DL","SEA","Seattle, WA","WA","ANC","Anchorage, AK","AK",2120,2134,14,14,0,2355,27,32,32,1,0,0,1448,11,0,18,0,3,"Delta Air Lines Inc.","Seattle, WA: Seattle/Tacoma International"
"189",2019,1,29,2,14107,"DL","PHX","Phoenix, AZ","AZ","SLC","Salt Lake City, UT","UT",1440,1438,-2,0,0,1619,1609,-10,0,0,0,0,507,0,0,0,0,0,"Delta Air Lines Inc.","Phoenix, AZ: Phoenix Sky Harbor International"
"190",2019,1,24,4,14107,"WN","PHX","Phoenix, AZ","AZ","BNA","Nashville, TN","TN",855,851,-4,0,0,1305,1242,-23,0,0,0,0,1449,0,0,0,0,0,"Southwest Airlines Co.","Phoenix, AZ: Phoenix Sky Harbor International"
"191",2019,1,16,3,14771,"AS","SFO","San Francisco, CA","CA","SAN","San Diego, CA","CA",1840,1950,70,70,1,2010,2121,71,71,1,0,0,447,0,0,1,0,70,"Alaska Airlines Inc.","San Francisco, CA: San Francisco International"
"192",2019,1,11,5,13232,"WN","MDW","Chicago, IL","IL","LGA","New York, NY","NY",815,905,50,50,1,1115,1213,58,58,1,0,0,725,50,0,8,0,0,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International"
"193",2019,1,21,1,12266,"OO","IAH","Houston, TX","TX","DTW","Detroit, MI","MI",915,916,1,1,0,1309,1303,-6,0,0,0,0,1075,0,0,0,0,0,"SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston"
"194",2019,1,19,6,11433,"OO","DTW","Detroit, MI","MI","MDT","Harrisburg, PA","PA",1540,1701,81,81,1,1721,1854,93,93,1,0,0,371,0,2,12,0,79,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County"
"195",2019,1,12,6,12191,"WN","HOU","Houston, TX","TX","ATL","Atlanta, GA","GA",1050,1052,2,2,0,1350,1348,-2,0,0,0,0,696,0,0,0,0,0,"Southwest Airlines Co.","Houston, TX: William P Hobby"
"196",2019,1,12,6,13796,"WN","OAK","Oakland, CA","CA","SNA","Santa Ana, CA","CA",1210,1207,-3,0,0,1335,1324,-11,0,0,0,0,371,0,0,0,0,0,"Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International"
"197",2019,1,27,7,14831,"WN","SJC","San Jose, CA","CA","SNA","Santa Ana, CA","CA",740,735,-5,0,0,900,846,-14,0,0,0,0,342,0,0,0,0,0,"Southwest Airlines Co.","San Jose, CA: Norman Y. Mineta San Jose International"
"198",2019,1,11,5,11057,"WN","CLT","Charlotte, NC","NC","BWI","Baltimore, MD","MD",1440,1439,-1,0,0,1605,1602,-3,0,0,0,0,361,0,0,0,0,0,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International"
"199",2019,1,2,3,11292,"UA","DEN","Denver, CO","CO","BOI","Boise, ID","ID",1929,1932,3,3,0,2131,2128,-3,0,0,0,0,649,0,0,0,0,0,"United Air Lines Inc.","Denver, CO: Denver International"
"200",2019,1,29,2,14771,"DL","SFO","San Francisco, CA","CA","MSP","Minneapolis, MN","MN",1109,1103,-6,0,0,1654,1658,4,4,0,0,0,1589,0,0,0,0,0,"Delta Air Lines Inc.","San Francisco, CA: San Francisco International"
"201",2019,1,30,3,11292,"UA","DEN","Denver, CO","CO","SFO","San Francisco, CA","CA",1408,1404,-4,0,0,1557,1529,-28,0,0,0,0,967,0,0,0,0,0,"United Air Lines Inc.","Denver, CO: Denver International"
"202",2019,1,12,6,11697,"UA","FLL","Fort Lauderdale, FL","FL","DEN","Denver, CO","CO",750,742,-8,0,0,1022,1014,-8,0,0,0,0,1703,0,0,0,0,0,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
"203",2019,1,15,2,13303,"YX","MIA","Miami, FL","FL","LGA","New York, NY","NY",603,557,-6,0,0,900,909,9,9,0,0,0,1096,0,0,0,0,0,"Republic Airline","Miami, FL: Miami International"
"204",2019,1,31,4,13487,"OO","MSP","Minneapolis, MN","MN","MDW","Chicago, IL","IL",1540,1533,-7,0,0,1732,1705,-27,0,0,0,0,349,0,0,0,0,0,"SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"205",2019,1,4,5,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","LGA","New York, NY","NY",1444,1449,5,5,0,1901,1852,-9,0,0,0,0,1389,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"206",2019,1,21,1,13198,"YX","MCI","Kansas City, MO","MO","DCA","Washington, DC","VA",1104,1058,-6,0,0,1429,1440,11,11,0,0,0,949,0,0,0,0,0,"Republic Airline","Kansas City, MO: Kansas City International"
"207",2019,1,12,6,13495,"WN","MSY","New Orleans, LA","LA","SAN","San Diego, CA","CA",755,751,-4,0,0,1005,949,-16,0,0,0,0,1599,0,0,0,0,0,"Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International"
"208",2019,1,20,7,10397,"DL","ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD",1839,1839,0,0,0,2028,2027,-1,0,0,0,0,577,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"209",2019,1,30,3,10397,"DL","ATL","Atlanta, GA","GA","CLT","Charlotte, NC","NC",2001,2000,-1,0,0,2125,2132,7,7,0,0,0,226,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"210",2019,1,30,3,14869,"DL","SLC","Salt Lake City, UT","UT","PIT","Pittsburgh, PA","PA",1712,1737,25,25,1,2249,2305,16,16,1,0,0,1660,16,0,0,0,0,"Delta Air Lines Inc.","Salt Lake City, UT: Salt Lake City International"
"211",2019,1,23,3,14100,"YX","PHL","Philadelphia, PA","PA","IND","Indianapolis, IN","IN",1800,1749,-11,0,0,2016,2001,-15,0,0,0,0,588,0,0,0,0,0,"Republic Airline","Philadelphia, PA: Philadelphia International"
"212",2019,1,22,2,13204,"WN","MCO","Orlando, FL","FL","MKE","Milwaukee, WI","WI",2225,2238,13,13,0,20,11,-9,0,0,0,0,1066,0,0,0,0,0,"Southwest Airlines Co.","Orlando, FL: Orlando International"
"213",2019,1,13,7,11298,"MQ","DFW","Dallas/Fort Worth, TX","TX","BPT","Beaumont/Port Arthur, TX","TX",1501,1455,-6,0,0,1614,1609,-5,0,0,0,0,270,0,0,0,0,0,"Envoy Air","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"214",2019,1,24,4,12953,"OO","LGA","New York, NY","NY","ORD","Chicago, IL","IL",915,947,32,32,1,1100,1155,55,55,1,0,0,733,4,0,23,0,28,"SkyWest Airlines Inc.","New York, NY: LaGuardia"
"215",2019,1,3,4,14908,"AA","SNA","Santa Ana, CA","CA","PHX","Phoenix, AZ","AZ",1630,1716,46,46,1,1851,1930,39,39,1,0,0,338,0,0,0,0,39,"American Airlines Inc.","Santa Ana, CA: John Wayne Airport-Orange County"
"216",2019,1,15,2,14771,"AS","SFO","San Francisco, CA","CA","MSY","New Orleans, LA","LA",1225,1244,19,19,1,1835,1912,37,37,1,0,0,1911,0,0,37,0,0,"Alaska Airlines Inc.","San Francisco, CA: San Francisco International"
"217",2019,1,27,7,12953,"WN","LGA","New York, NY","NY","DEN","Denver, CO","CO",1720,1726,6,6,0,2010,2000,-10,0,0,0,0,1620,0,0,0,0,0,"Southwest Airlines Co.","New York, NY: LaGuardia"
"218",2019,1,1,2,11057,"OH","CLT","Charlotte, NC","NC","TOL","Toledo, OH","OH",1126,1125,-1,0,0,1307,1300,-7,0,0,0,0,466,0,0,0,0,0,"PSA Airlines Inc.","Charlotte, NC: Charlotte Douglas International"
